LANG_ID,CLASS_ID,MATTER_NO,CLIENT_ID,INVOICE_NO,SERIAL_NO,INVOICE_FISCAL_YEAR,INVOICE_PERIOD,ITEM_NO,INVOICE_TEXT,BILL_AMOUNT,STATUS_ID,IS_DELETED,CTD_BY,CTD_ON
EN,1,50180-02,50180,127,1,2019,5,1,Fees Billed on Invoice #: 127,550.00,51,0,admin,2022-12-05
EN,1,50180-01,50180,128,1,2019,5,1,Fees Billed on Invoice #: 128,150.00,51,0,admin,2022-12-05
EN,1,50657-01,50657,129,1,2019,5,1,Fees Billed on Invoice #: 129,150.00,51,0,admin,2022-12-05
EN,1,52658-01,52658,131,1,2019,5,1,Fees Billed on Invoice #: 131,344.00,51,0,admin,2022-12-05
EN,1,50013-01,50013,132,1,2019,5,1,Fees Billed on Invoice #: 132,717.00,51,0,admin,2022-12-05
EN,1,53500-01,53500,133,1,2019,5,1,Fees Billed on Invoice #: 133,7235.25,51,0,admin,2022-12-05
EN,1,50068-01,50068,134,1,2019,5,1,Fees Billed on Invoice #: 134,1500.00,51,0,admin,2022-12-05
EN,1,50170-01,50170,135,1,2019,5,1,Fees Billed on Invoice #: 135,4432.00,51,0,admin,2022-12-05
EN,1,50263-01,50263,136,1,2019,5,1,Fees Billed on Invoice #: 136,1670.00,51,0,admin,2022-12-05
EN,1,50317-02,50317,137,1,2019,5,1,Fees Billed on Invoice #: 137,835.00,51,0,admin,2022-12-05
EN,1,50490-01,50490,138,1,2019,5,1,Fees Billed on Invoice #: 138,1620.50,51,0,admin,2022-12-05
EN,1,50505-01,50505,139,1,2019,5,1,Fees Billed on Invoice #: 139,1180.00,51,0,admin,2022-12-05
EN,1,50583-01,50583,140,1,2019,5,1,Fees Billed on Invoice #: 140,500.00,51,0,admin,2022-12-05
EN,1,50683-01,50683,141,1,2019,5,1,Fees Billed on Invoice #: 141,203.00,51,0,admin,2022-12-05
EN,1,52000-01,52000,143,1,2019,5,1,Fees Billed on Invoice #: 143,4000.00,51,0,admin,2022-12-05
EN,1,50822-13,50822,145,1,2019,5,1,Fees Billed on Invoice #: 145,2936.75,51,0,admin,2022-12-05
EN,1,50822-10,50822,146,1,2019,5,1,Fees Billed on Invoice #: 146,4648.00,51,0,admin,2022-12-05
EN,1,50913-01,50913,147,1,2019,5,1,Fees Billed on Invoice #: 147,1782.00,51,0,admin,2022-12-05
EN,1,50913-02,50913,148,1,2019,5,1,Fees Billed on Invoice #: 148,2881.50,51,0,admin,2022-12-05
EN,1,50933-04,50933,149,1,2019,5,1,Fees Billed on Invoice #: 149,1382.50,51,0,admin,2022-12-05
EN,1,50991-01,50991,150,1,2019,5,1,Fees Billed on Invoice #: 150,1360.00,51,0,admin,2022-12-05
EN,1,51026-01,51026,151,1,2019,5,1,Fees Billed on Invoice #: 151,702.50,51,0,admin,2022-12-05
EN,1,80009-01,80009,152,1,2019,5,1,Fees Billed on Invoice #: 152,150.00,51,0,admin,2022-12-05
EN,1,51054-06,51054,153,1,2019,5,1,Fees Billed on Invoice #: 153,2921.00,51,0,admin,2022-12-05
EN,1,51054-01,51054,154,1,2019,5,1,Fees Billed on Invoice #: 154,3103.50,51,0,admin,2022-12-05
EN,1,51054-02,51054,155,1,2019,5,1,Fees Billed on Invoice #: 155,1356.50,51,0,admin,2022-12-05
EN,1,51054-07,51054,156,1,2019,5,1,Fees Billed on Invoice #: 156,375.50,51,0,admin,2022-12-05
EN,1,51020-03,51020,157,1,2019,5,1,Fees Billed on Invoice #: 157,1136.25,51,0,admin,2022-12-05
EN,1,52652-01,52652,158,1,2019,5,1,Fees Billed on Invoice #: 158,1281.50,51,0,admin,2022-12-05
EN,1,58900-01,58900,159,1,2019,5,1,Fees Billed on Invoice #: 159,12521.00,51,0,admin,2022-12-05
EN,1,51209-02,51209,160,1,2019,5,1,Fees Billed on Invoice #: 160,3593.00,51,0,admin,2022-12-05
EN,1,56000-01,56000,161,1,2019,5,1,Fees Billed on Invoice #: 161,13334.00,51,0,admin,2022-12-05
EN,1,50952-127,50952,163,1,2019,5,1,Fees Billed on Invoice #: 163,1399.00,51,0,admin,2022-12-05
EN,1,50952-139,50952,164,1,2019,5,1,Fees Billed on Invoice #: 164,1546.50,51,0,admin,2022-12-05
EN,1,50952-139,50952,164,2,2019,5,2,Filing Defendant's Reply to Plaintiff's Brief in Response to Defendant's Motion to Compel.,5.40,51,0,admin,2022-12-05
EN,1,51087-02,51087,165,1,2019,5,1,Fees Billed on Invoice #: 165,207.00,51,0,admin,2022-12-05
EN,1,54500-01,54500,166,1,2019,5,1,Fees Billed on Invoice #: 166,32.50,51,0,admin,2022-12-05
EN,1,50328-01,50328,169,1,2019,5,1,Fees Billed on Invoice #: 169,50.00,51,0,admin,2022-12-05
EN,1,50555-06,50555,170,1,2019,5,1,Fees Billed on Invoice #: 170,249.00,51,0,admin,2022-12-05
EN,1,50057-01,50057,171,1,2019,5,1,Fees Billed on Invoice #: 171,170.20,51,0,admin,2022-12-05
EN,1,50712-05,50712,173,1,2019,6,1,Fees Billed on Invoice #: 173,323.75,51,0,admin,2022-12-05
EN,1,50866-01,50866,174,1,2019,5,1,Fees Billed on Invoice #: 174,6214.50,51,0,admin,2022-12-05
EN,1,50952-24,50952,175,1,2019,5,1,Fees Billed on Invoice #: 175,5003.00,51,0,admin,2022-12-05
EN,1,50952-140,50952,176,1,2019,5,1,Fees Billed on Invoice #: 176,536.50,51,0,admin,2022-12-05
EN,1,50952-140,50952,176,2,2019,5,2,"Filing Fee filing Vacation Letter for attorney, Ruth Willars.",3.34,51,0,admin,2022-12-05
EN,1,50963-01,50963,177,1,2019,5,1,Fees Billed on Invoice #: 177,3070.75,51,0,admin,2022-12-05
EN,1,51054-05,51054,180,1,2019,5,1,Fees Billed on Invoice #: 180,3420.00,51,0,admin,2022-12-05
EN,1,51153-01,51153,182,1,2019,5,1,Fees Billed on Invoice #: 182,97.50,51,0,admin,2022-12-05
EN,1,51209-01,51209,184,1,2019,5,1,Fees Billed on Invoice #: 184,3160.00,51,0,admin,2022-12-05
EN,1,50510-01,50510,188,1,2019,6,1,Fees Billed on Invoice #: 188,3800.00,51,0,admin,2022-12-05
EN,1,51555-01,51555,444,2,2019,5,2,Fees Billed on Invoice #: 444,9881.25,51,0,admin,2022-12-05
EN,1,51555-01,51555,444,3,2019,5,3,Travel Expenses- Residence Inn 1 night expense Folio 63779,145.21,51,0,admin,2022-12-05
EN,1,51555-01,51555,444,1,2019,5,1,Travel Expenses- Vonlane round trip Houston-Dallas for training seminars on May 23rd and May 24th.,210.00,51,0,admin,2022-12-05
EN,1,51067-03,51067,449,1,2019,5,1,Fees Billed on Invoice #: 449,2151.00,51,0,admin,2022-12-05
EN,1,50500-01,50500,451,1,2019,5,1,Fees Billed on Invoice #: 451,20000.00,51,0,admin,2022-12-05
EN,1,51179-01,51179,466,1,2019,5,1,Fees Billed on Invoice #: 466,5587.50,51,0,admin,2022-12-05
EN,1,50952-78,50952,467,1,2019,5,1,Fees Billed on Invoice #: 467,5349.75,51,0,admin,2022-12-05
EN,1,50952-78,50952,467,2,2019,5,2,Local Counsel,8905.00,51,0,admin,2022-12-05
EN,1,50755-01,50755,468,1,2019,5,1,Fees Billed on Invoice #: 468,65.00,51,0,admin,2022-12-05
EN,1,50002-01,50002,470,1,2019,5,1,Fees Billed on Invoice #: 470,2808.50,51,0,admin,2022-12-05
EN,1,53500-03,53500,471,1,2019,5,1,Fees Billed on Invoice #: 471,2219.00,51,0,admin,2022-12-05
EN,1,50963-03,50963,472,1,2019,5,1,Fees Billed on Invoice #: 472,6524.90,51,0,admin,2022-12-05
EN,1,50963-04,50963,479,1,2019,5,1,Fees Billed on Invoice #: 479,2423.50,51,0,admin,2022-12-05
EN,1,51131-01,51131,482,1,2019,5,1,Fees Billed on Invoice #: 482,8202.00,51,0,admin,2022-12-05
EN,1,51054-11,51054,484,2,2019,5,2,Court Reporting - Videographer fees for the deposition of Plaintiff William Cody.,1062.50,51,0,admin,2022-12-05
EN,1,51054-11,51054,484,1,2019,5,1,Fees Billed on Invoice #: 484,2447.50,51,0,admin,2022-12-05
EN,1,51054-11,51054,484,3,2019,5,3,Record retrieval fee for EEOC FOIA records.,25.00,51,0,admin,2022-12-05
EN,1,51054-10,51054,485,1,2019,5,1,Fees Billed on Invoice #: 485,6501.35,51,0,admin,2022-12-05
EN,1,50102-01,50102,486,1,2019,5,1,Fees Billed on Invoice #: 486,1645.00,51,0,admin,2022-12-05
EN,1,50712-03,50712,487,1,2019,5,1,Fees Billed on Invoice #: 487,342.00,51,0,admin,2022-12-05
EN,1,50712-01,50712,488,1,2019,5,1,Fees Billed on Invoice #: 488,90.00,51,0,admin,2022-12-05
EN,1,51054-09,51054,489,1,2019,5,1,Fees Billed on Invoice #: 489,577.50,51,0,admin,2022-12-05
EN,1,50952-138,50952,490,1,2019,5,1,Fees Billed on Invoice #: 490,3525.00,51,0,admin,2022-12-05
EN,1,50394-01,50394,492,1,2019,5,1,Fees Billed on Invoice #: 492,65.00,51,0,admin,2022-12-05
EN,1,50822-01,50822,493,1,2019,5,1,Fees Billed on Invoice #: 493,225.00,51,0,admin,2022-12-05
EN,1,51218-01,51218,496,1,2019,6,1,Fees Billed on Invoice #: 496,9500.00,51,0,admin,2022-12-05
EN,1,50773-01,50773,522,1,2019,6,1,Fees Billed on Invoice #: 522,9500.00,51,0,admin,2022-12-05
EN,1,50263-01,50263,528,1,2019,5,1,Fees Billed on Invoice #: 528,1622.00,51,0,admin,2022-12-05
EN,1,50013-01,50013,529,1,2019,5,1,Fees Billed on Invoice #: 529,650.00,51,0,admin,2022-12-05
EN,1,52654-01,52654,531,1,2019,6,1,Fees Billed on Invoice #: 531,3139.00,51,0,admin,2022-12-05
EN,1,500952-01,500952,546,1,2019,6,1,Fees Billed on Invoice #: 546,1500.00,51,0,admin,2022-12-05
EN,1,50953-01,500953,547,1,2019,6,1,Fees Billed on Invoice #: 547,422.50,51,0,admin,2022-12-05
EN,1,50913-02,50913,548,1,2019,5,1,Fees Billed on Invoice #: 548,377.50,51,0,admin,2022-12-05
EN,1,50963-03,50963,549,1,2019,5,1,Fees Billed on Invoice #: 549,1771.00,51,0,admin,2022-12-05
EN,1,51131-01,51131,550,1,2019,5,1,Fees Billed on Invoice #: 550,6347.50,51,0,admin,2022-12-05
EN,1,50991-01,50991,551,1,2019,5,1,Fees Billed on Invoice #: 551,4340.00,51,0,admin,2022-12-05
EN,1,51054-10,51054,552,1,2019,5,1,Fees Billed on Invoice #: 552,9524.50,51,0,admin,2022-12-05
EN,1,51054-11,51054,553,1,2019,5,1,Fees Billed on Invoice #: 553,826.00,51,0,admin,2022-12-05
EN,1,52652-01,52652,554,1,2019,5,1,Fees Billed on Invoice #: 554,3759.00,51,0,admin,2022-12-05
EN,1,80009-01,80009,556,1,2019,5,1,Fees Billed on Invoice #: 556,3983.00,51,0,admin,2022-12-05
EN,1,50822-10,50822,558,1,2019,5,1,Fees Billed on Invoice #: 558,3870.50,51,0,admin,2022-12-05
EN,1,51268-01,51268,560,1,2019,6,1,Fees Billed on Invoice #: 560,172.50,51,0,admin,2022-12-05
EN,1,50712-03,50712,562,1,2019,5,1,Fees Billed on Invoice #: 562,270.50,51,0,admin,2022-12-05
EN,1,55650-01,55650,563,1,2019,6,1,Fees Billed on Invoice #: 563,16513.50,51,0,admin,2022-12-05
EN,1,50766-01,50766,565,1,2019,5,1,Fees Billed on Invoice #: 565,523.00,51,0,admin,2022-12-05
EN,1,51266-01,51266,566,1,2019,6,1,Fees Billed on Invoice #: 566,975.00,51,0,admin,2022-12-05
EN,1,53500-03,53500,570,1,2019,5,1,Fees Billed on Invoice #: 570,5760.50,51,0,admin,2022-12-05
EN,1,51209-01,51209,571,1,2019,5,1,Fees Billed on Invoice #: 571,3379.50,51,0,admin,2022-12-05
EN,1,51209-02,51209,572,1,2019,5,1,Fees Billed on Invoice #: 572,238.00,51,0,admin,2022-12-05
EN,1,50963-28,50963,575,1,2019,5,1,Fees Billed on Invoice #: 575,827.00,51,0,admin,2022-12-05
EN,1,50807-01,50807,576,1,2019,5,1,Fees Billed on Invoice #: 576,1967.50,51,0,admin,2022-12-05
EN,1,50963-04,50963,577,1,2019,5,1,Fees Billed on Invoice #: 577,12948.00,51,0,admin,2022-12-05
EN,1,53500-01,53500,581,1,2019,5,1,Fees Billed on Invoice #: 581,37.50,51,0,admin,2022-12-05
EN,1,50699-01,50699,582,1,2019,5,1,Fees Billed on Invoice #: 582,1610.00,51,0,admin,2022-12-05
EN,1,50921-01,50921,584,1,2019,5,1,Fees Billed on Invoice #: 584,570.00,51,0,admin,2022-12-05
EN,1,50944-01,50944,585,1,2019,6,1,Fees Billed on Invoice #: 585,7170.00,51,0,admin,2022-12-05
EN,1,50947-01,50947,586,1,2019,6,1,Fees Billed on Invoice #: 586,142.50,51,0,admin,2022-12-05
EN,1,51009-01,51009,587,1,2019,5,1,Fees Billed on Invoice #: 587,2693.50,51,0,admin,2022-12-05
EN,1,51009-01,51009,587,2,2019,5,2,Invoice# 3115740 for Process Server serving Plaintiff's Original Petition to the Defendant.,385.00,51,0,admin,2022-12-05
EN,1,51065-01,51065,588,1,2019,6,1,Fees Billed on Invoice #: 588,142.50,51,0,admin,2022-12-05
EN,1,51067-01,51067,589,1,2019,6,1,Fees Billed on Invoice #: 589,1565.50,51,0,admin,2022-12-05
EN,1,51067-02,51067,590,1,2019,6,1,Fees Billed on Invoice #: 590,31205.00,51,0,admin,2022-12-05
EN,1,51067-02,51067,590,2,2019,6,2,Mileage expense for onsite Form I-9 audit.,38.78,51,0,admin,2022-12-05
EN,1,52658-01,52658,591,1,2019,5,1,Fees Billed on Invoice #: 591,142.50,51,0,admin,2022-12-05
EN,1,51087-02,51087,592,1,2019,5,1,Fees Billed on Invoice #: 592,370.50,51,0,admin,2022-12-05
EN,1,51087-02,51087,592,2,2019,5,2,"Invoice# 3353264 from VeriServe Solutions, Inc for service of citation to Yomar Rivera.",215.00,51,0,admin,2022-12-05
EN,1,51153-01,51153,593,1,2019,5,1,Filing fee for filing Joint Motion to Dismiss with Prejudice and proposed order.,3.34,51,0,admin,2022-12-05
EN,1,51179-01,51179,594,1,2019,5,1,Fees Billed on Invoice #: 594,292.50,51,0,admin,2022-12-05
EN,1,56000-01,56000,596,1,2019,5,1,Fees Billed on Invoice #: 596,689.50,51,0,admin,2022-12-05
EN,1,56000-01,56000,596,2,2019,5,2,Invoice cost for Videographer. Invoice# HOU3799883,1880.50,51,0,admin,2022-12-05
EN,1,56000-01,56000,596,3,2019,5,3,"Invoice# 1214 from court reporter, Shauna Beach, Inc.",1548.17,51,0,admin,2022-12-05
EN,1,56000-01,56000,596,4,2019,5,4,Invoice# HOU3822786 from Veritext Legal Solutions for the use of Translator during Plaintiff's deposition.,3150.00,51,0,admin,2022-12-05
EN,1,52651-01,52651,597,1,2019,5,1,Fees Billed on Invoice #: 597,174.00,51,0,admin,2022-12-05
EN,1,50024-01,50024,598,1,2019,6,1,Fees Billed on Invoice #: 598,195.00,51,0,admin,2022-12-05
EN,1,50555-06,50555,599,1,2019,5,1,Fees Billed on Invoice #: 599,60.00,51,0,admin,2022-12-05
EN,1,50952-79,50952,600,2,2019,5,2,Fees Billed on Invoice #: 600,1340.00,51,0,admin,2022-12-05
EN,1,50952-79,50952,600,1,2019,5,1,Invoice# 1699 from Robery Allred Photography for taking pictures of LMMM locations and El Rancho locations.,1826.72,51,0,admin,2022-12-05
EN,1,50952-81,50952,601,2,2019,5,2,Fees Billed on Invoice #: 601,189.50,51,0,admin,2022-12-05
EN,1,50952-81,50952,601,1,2019,5,1,Filing Fee for filing the Joint stipulation for Dismissal and Proposed Order of Dismissal.,3.34,51,0,admin,2022-12-05
EN,1,50952-127,50952,602,1,2019,5,1,Fees Billed on Invoice #: 602,977.50,51,0,admin,2022-12-05
EN,1,50952-127,50952,602,2,2019,5,2,Filing Fee for Defendant's Answer to Plaintiff's First Amended Petition.,3.34,51,0,admin,2022-12-05
EN,1,50952-139,50952,603,1,2019,5,1,Fees Billed on Invoice #: 603,83.50,51,0,admin,2022-12-05
EN,1,51555-01,51555,606,1,2019,5,1,Several Ubers and Food Expense for Mr. Monty during Dallas visit for May 23rd and May 24th seminars.,244.03,51,0,admin,2022-12-05
EN,1,58900-01,58900,607,1,2019,5,1,Fees Billed on Invoice #: 607,10183.00,51,0,admin,2022-12-05
EN,1,52015-01,52015,609,1,2019,6,1,Fees Billed on Invoice #: 609,4470.00,51,0,admin,2022-12-05
EN,1,51054-08,51054,611,1,2019,6,1,Fees Billed on Invoice #: 611,17.00,51,0,admin,2022-12-05
EN,1,51054-05,51054,612,1,2019,5,1,Fees Billed on Invoice #: 612,1645.00,51,0,admin,2022-12-05
EN,1,50952-140,50952,613,1,2019,5,1,Fees Billed on Invoice #: 613,97.50,51,0,admin,2022-12-05
EN,1,50952-140,50952,613,2,2019,5,2,"Filing Fee for filing attorney, Ruth M. Willars's amended vacation letter.",3.34,51,0,admin,2022-12-05
EN,1,50394-01,50394,614,1,2019,5,1,Fees Billed on Invoice #: 614,1969.50,51,0,admin,2022-12-05
EN,1,50712-05,50712,616,1,2019,6,1,Fees Billed on Invoice #: 616,1197.00,51,0,admin,2022-12-05
EN,1,51054-06,51054,617,1,2019,5,1,Fees Billed on Invoice #: 617,3953.00,51,0,admin,2022-12-05
EN,1,50822-11,50822,618,1,2019,5,1,Fees Billed on Invoice #: 618,1924.00,51,0,admin,2022-12-05
EN,1,51026-01,51026,619,1,2019,5,1,Fees Billed on Invoice #: 619,1665.00,51,0,admin,2022-12-05
EN,1,50866-01,50866,621,1,2019,5,1,Fees Billed on Invoice #: 621,3105.00,51,0,admin,2022-12-05
EN,1,50822-13,50822,622,1,2019,5,1,Fees Billed on Invoice #: 622,2125.50,51,0,admin,2022-12-05
EN,1,50603-01,50603,623,1,2019,6,1,Fees Billed on Invoice #: 623,1430.00,51,0,admin,2022-12-05
EN,1,50799-02,50799,624,1,2019,6,1,Fees Billed on Invoice #: 624,185.00,51,0,admin,2022-12-05
EN,1,50180-02,50180,625,1,2019,5,1,Fees Billed on Invoice #: 625,220.50,51,0,admin,2022-12-05
EN,1,50500-01,50500,627,1,2019,5,1,"Filing Fee for Plaintiffs’ verified original petition, Application for temporary restraining order, Temporary and permament injunction, and request for equitable relief.",1034.30,51,0,admin,2022-12-05
EN,1,50500-01,50500,627,2,2019,5,2,Filing Fee for Request for Isuance of Service via certified mail.,349.05,51,0,admin,2022-12-05
EN,1,50500-01,50500,627,3,2019,5,3,Filing Fee for Service request for the Temporary Restraining Order.,734.89,51,0,admin,2022-12-05
EN,1,50500-01,50500,627,4,2019,5,4,Filing Fee for service requests.,5.40,51,0,admin,2022-12-05
EN,1,50500-01,50500,627,5,2019,5,5,Parking on 6.5.2019,12.00,51,0,admin,2022-12-05
EN,1,50500-01,50500,627,6,2019,5,6,Payment of Bond for Temporary Restraining Order.,1000.00,51,0,admin,2022-12-05
EN,1,50500-01,50500,628,1,2019,5,1,Certified Copies of TRO for service.,8.00,51,0,admin,2022-12-05
EN,1,50500-01,50500,628,2,2019,5,2,Filing Fee for Agreed Order to extend the temporary restraining order and order setting hearing.,5.40,51,0,admin,2022-12-05
EN,1,50500-01,50500,628,3,2019,5,3,Filing Fee for bond.,4.00,51,0,admin,2022-12-05
EN,1,50500-01,50500,628,4,2019,5,4,Filing Fee for filing Exhibit A to the Agreed TRO.,5.40,51,0,admin,2022-12-05
EN,1,50500-01,50500,628,5,2019,5,5,Filing Fee for filing Notice of Appearance for Cynthia Montemayor.,5.40,51,0,admin,2022-12-05
EN,1,50500-01,50500,628,6,2019,5,6,Filing Fee for filing requests for issuance of service of Agreed order extending TRO.,71.25,51,0,admin,2022-12-05
EN,1,50500-01,50500,628,7,2019,5,7,Invoice# HOU3823382 from Veritext Legal Solutions for Certificate of Non Appearance for witness Ashley Cao.,400.00,51,0,admin,2022-12-05
EN,1,50500-01,50500,628,8,2019,5,8,"Payment for process server to serve Defendant, Matthew Read.",149.00,51,0,admin,2022-12-05
EN,1,50952-24,50952,631,1,2019,5,1,Fees Billed on Invoice #: 631,3212.50,51,0,admin,2022-12-05
EN,1,52030-01,52030,632,1,2019,6,1,Fees Billed on Invoice #: 632,1800.00,51,0,admin,2022-12-05
EN,1,50291-02,50291,633,1,2019,6,1,Fees Billed on Invoice #: 633,6125.00,51,0,admin,2022-12-05
EN,1,50009-01,50009,635,1,2019,5,1,Fees Billed on Invoice #: 635,564.25,51,0,admin,2022-12-05
EN,1,50952-138,50952,640,1,2019,5,1,Fees Billed on Invoice #: 640,6125.00,51,0,admin,2022-12-05
EN,1,50952-01,50952,641,1,2019,6,1,Fees Billed on Invoice #: 641,234.00,51,0,admin,2022-12-05
EN,1,50184-01,50184,643,1,2019,5,1,Fees Billed on Invoice #: 643,250.00,51,0,admin,2022-12-05
EN,1,50136-03,50136,645,1,2019,5,1,Fees Billed on Invoice #: 645,1388.50,51,0,admin,2022-12-05
EN,1,50952-82,50952,646,1,2019,5,1,Fees Billed on Invoice #: 646,7408.50,51,0,admin,2022-12-05
EN,1,50952-82,50952,646,2,2019,5,2,Payment for Motion for Admission for Jacob Monty.,200.00,51,0,admin,2022-12-05
EN,1,50952-78,50952,648,1,2019,5,1,Fees Billed on Invoice #: 648,682.50,51,0,admin,2022-12-05
EN,1,50952-78,50952,648,2,2019,5,2,Nolte Intellectual Property Law Group Invoice 6316.,3001.25,51,0,admin,2022-12-05
EN,1,51263-01,51263,649,1,2019,6,1,Fees Billed on Invoice #: 649,7800.00,51,0,admin,2022-12-05
EN,1,51067-03,51067,653,1,2019,5,1,Fees Billed on Invoice #: 653,1525.00,51,0,admin,2022-12-05
EN,1,50500-02,50500,777,1,2019,7,1,Fees Billed on Invoice #: 777,6140.50,51,0,admin,2022-12-05
EN,1,50500-02,50500,777,2,2019,7,2,Filing Fee for Requests for Issuance of citations.,30.10,51,0,admin,2022-12-05
EN,1,50500-02,50500,777,3,2019,7,3,Invoice No. 62838 from Kim Tindall & Associates cost for Videographer.,390.00,51,0,admin,2022-12-05
EN,1,50500-02,50500,777,4,2019,7,4,Invoice No. HOU3824699 from Veritext cost for Videographer.,265.00,51,0,admin,2022-12-05
EN,1,50500-02,50500,777,5,2019,7,5,"Payment for process server to serve Defendants BGL Consulting, Ashley Cao, Jefferson Benitez, and Melinda Garcia.",596.00,51,0,admin,2022-12-05
EN,1,50689-02,50689,779,1,2019,5,1,Fees Billed on Invoice #: 779,969.00,51,0,admin,2022-12-05
EN,1,50291-02,50291,953,1,2019,6,1,Fees Billed on Invoice #: 953,8401.00,51,0,admin,2022-12-05
EN,1,50933-04,50933,954,1,2019,5,1,Fees Billed on Invoice #: 954,1685.00,51,0,admin,2022-12-05
EN,1,50963-01,50963,957,1,2019,5,1,40% discount on legal fees per DNR.,-7450.20,51,0,admin,2022-12-05
EN,1,50963-01,50963,957,2,2019,5,2,Fees Billed on Invoice #: 957,18625.50,51,0,admin,2022-12-05
EN,1,58900-01,58900,961,1,2019,5,1,Fees Billed on Invoice #: 961,7486.50,51,0,admin,2022-12-05
EN,1,53500-03,53500,988,1,2019,5,1,Fees Billed on Invoice #: 988,6234.00,51,0,admin,2022-12-05
