LANG_ID,CLASS_ID,MATTER_NO,CLIENT_ID,INVOICE_NO,INVOICE_FISCAL_YEAR,INVOICE_PERIOD,POSTING_DATE,INVOICE_REFERENCE,PARTNER_ASSIGNED,INVOICE_DATE,INVOICE_AMT,PAID_AMOUNT,REMAIN_BAL,STATUS_ID,IS_DELETED,CTD_BY,CTD_ON
EN,1,50180-01,50180,128,2019,5,2019-05-31,Fees Billed on Invoice #: 128,admin,2019-05-31,150.00,0.00,150.00,51,0,admin,2019-05-31
EN,1,50657-01,50657,129,2019,5,2019-05-31,Fees Billed on Invoice #: 129,admin,2019-05-31,150.00,0.00,150.00,51,0,admin,2019-05-31
EN,1,52658-01,52658,131,2019,5,2019-05-31,Fees Billed on Invoice #: 131,admin,2019-05-31,344.00,344.00,0.00,54,0,admin,2019-05-31
EN,1,50013-01,50013,132,2019,5,2019-05-31,Fees Billed on Invoice #: 132,admin,2019-05-31,717.00,717.00,0.00,54,0,admin,2019-05-31
EN,1,53500-01,53500,133,2019,5,2019-05-31,Fees Billed on Invoice #: 133,admin,2019-05-31,7235.25,0.00,7235.25,51,0,admin,2019-05-31
EN,1,50068-01,50068,134,2019,5,2019-05-31,Fees Billed on Invoice #: 134,admin,2019-05-31,1500.00,1500.00,0.00,54,0,admin,2019-05-31
EN,1,50170-01,50170,135,2019,5,2019-05-31,Fees Billed on Invoice #: 135,admin,2019-05-31,4432.00,0.00,4432.00,51,0,admin,2019-05-31
EN,1,50263-01,50263,136,2019,5,2019-05-31,Fees Billed on Invoice #: 136,admin,2019-05-31,1670.00,1670.00,0.00,54,0,admin,2019-05-31
EN,1,50317-02,50317,137,2019,5,2019-05-31,Fees Billed on Invoice #: 137,admin,2019-05-31,835.00,0.00,835.00,51,0,admin,2019-05-31
EN,1,50490-01,50490,138,2019,5,2019-05-31,Fees Billed on Invoice #: 138,admin,2019-05-31,1620.50,0.00,1620.50,51,0,admin,2019-05-31
EN,1,50505-01,50505,139,2019,5,2019-05-31,Fees Billed on Invoice #: 139,admin,2019-05-31,1180.00,2500.00,-1320.00,53,0,admin,2019-05-31
EN,1,50583-01,50583,140,2019,5,2019-05-31,Fees Billed on Invoice #: 140,admin,2019-05-31,500.00,500.00,0.00,54,0,admin,2019-05-31
EN,1,50683-01,50683,141,2019,5,2019-05-31,Fees Billed on Invoice #: 141,admin,2019-05-31,203.00,0.00,203.00,51,0,admin,2019-05-31
EN,1,52000-01,52000,143,2019,5,2019-05-31,Fees Billed on Invoice #: 143,admin,2019-05-31,4000.00,0.00,4000.00,51,0,admin,2019-05-31
EN,1,50822-13,50822,145,2019,5,2019-05-31,Fees Billed on Invoice #: 145,admin,2019-05-31,2936.75,811.25,2125.50,53,0,admin,2019-05-31
EN,1,50822-10,50822,146,2019,5,2019-05-31,Fees Billed on Invoice #: 146,admin,2019-05-31,4648.00,777.50,3870.50,53,0,admin,2019-05-31
EN,1,50913-01,50913,147,2019,5,2019-05-31,Fees Billed on Invoice #: 147,admin,2019-05-31,1782.00,0,1782,51,0,admin,2019-05-31
EN,1,50913-02,50913,148,2019,5,2019-05-31,Fees Billed on Invoice #: 148,admin,2019-05-31,2881.50,2881.5,0,54,0,admin,2019-05-31
EN,1,50933-04,50933,149,2019,5,2019-05-31,Fees Billed on Invoice #: 149,admin,2019-05-31,1382.50,0,1382.5,51,0,admin,2019-05-31
EN,1,50991-01,50991,150,2019,5,2019-05-31,Fees Billed on Invoice #: 150,admin,2019-05-31,1360.00,1360,0,54,0,admin,2019-05-31
EN,1,51026-01,51026,151,2019,5,2019-05-31,Fees Billed on Invoice #: 151,admin,2019-05-31,702.50,702.5,0,54,0,admin,2019-05-31
EN,1,80009-01,80009,152,2019,5,2019-05-31,Fees Billed on Invoice #: 152,admin,2019-05-31,150.00,150,0,54,0,admin,2019-05-31
EN,1,51054-06,51054,153,2019,5,2019-05-31,Fees Billed on Invoice #: 153,admin,2019-05-31,2921.00,2921,0,54,0,admin,2019-05-31
EN,1,51054-01,51054,154,2019,5,2019-05-31,Fees Billed on Invoice #: 154,admin,2019-05-31,3103.50,3103.5,0,54,0,admin,2019-05-31
EN,1,51054-02,51054,155,2019,5,2019-05-31,Fees Billed on Invoice #: 155,admin,2019-05-31,1356.50,1356.5,0,54,0,admin,2019-05-31
EN,1,51054-07,51054,156,2019,5,2019-05-31,Fees Billed on Invoice #: 156,admin,2019-05-31,375.50,375.5,0,54,0,admin,2019-05-31
EN,1,51020-03,82650,157,2019,5,2019-05-31,Fees Billed on Invoice #: 157,admin,2019-05-31,1136.25,605.3,530.95,53,0,admin,2019-05-31
EN,1,52652-01,52652,158,2019,5,2019-05-31,Fees Billed on Invoice #: 158,admin,2019-05-31,1281.50,0,1281.5,51,0,admin,2019-05-31
EN,1,58900-01,8900,159,2019,5,2019-05-31,Fees Billed on Invoice #: 159,admin,2019-05-31,12521.00,7521,5000,53,0,admin,2019-05-31
EN,1,51209-02,51209,160,2019,5,2019-05-31,Fees Billed on Invoice #: 160,admin,2019-05-31,3593.00,3593,0,54,0,admin,2019-05-31
EN,1,56000-01,56000,161,2019,5,2019-05-31,Fees Billed on Invoice #: 161,admin,2019-05-31,13334.00,0,13334,51,0,admin,2019-05-31
EN,1,50952-127,50952,163,2019,5,2019-05-31,Fees Billed on Invoice #: 163,admin,2019-05-31,1399.00,0,1399,51,0,admin,2019-05-31
EN,1,50952-139,50952,164,2019,5,2019-05-31,Fees Billed on Invoice #: 164,admin,2019-05-31,1551.90,1551.9,0,54,0,admin,2019-05-31
EN,1,51087-02,51087,165,2019,5,2019-05-31,Fees Billed on Invoice #: 165,admin,2019-05-31,207.00,0,207,51,0,admin,2019-05-31
EN,1,54500-01,54500,166,2019,5,2019-05-31,Fees Billed on Invoice #: 166,admin,2019-05-31,32.50,0,32.5,51,0,admin,2019-05-31
EN,1,50328-01,50328,169,2019,5,2019-05-31,Fees Billed on Invoice #: 169,admin,2019-05-31,50.00,50,0,54,0,admin,2019-05-31
EN,1,50555-06,50555,170,2019,5,2019-05-31,Fees Billed on Invoice #: 170,admin,2019-05-31,249.00,0,249,51,0,admin,2019-05-31
EN,1,50057-01,50057,171,2019,5,2019-05-31,Fees Billed on Invoice #: 171,admin,2019-05-31,170.20,0,170.2,51,0,admin,2019-05-31
EN,1,50866-01,50866,174,2019,5,2019-05-31,Fees Billed on Invoice #: 174,admin,2019-05-31,6214.50,0,6214.5,51,0,admin,2019-05-31
EN,1,50952-24,50952,175,2019,5,2019-05-31,Fees Billed on Invoice #: 175,admin,2019-05-31,5003.00,5003,0,54,0,admin,2019-05-31
EN,1,50952-140,50952,176,2019,5,2019-05-31,Fees Billed on Invoice #: 176,admin,2019-05-31,539.84,247.5,292.34,53,0,admin,2019-05-31
EN,1,50963-01,50963,177,2019,5,2019-05-31,Fees Billed on Invoice #: 177,admin,2019-05-31,3070.75,0,3070.75,51,0,admin,2019-05-31
EN,1,51054-05,51054,180,2019,5,2019-05-31,Fees Billed on Invoice #: 180,admin,2019-05-31,3420.00,3420,0,54,0,admin,2019-05-31
EN,1,51153-01,51153,182,2019,5,2019-05-31,Fees Billed on Invoice #: 182,admin,2019-05-31,97.50,0,97.5,51,0,admin,2019-05-31
EN,1,51209-01,51209,184,2019,5,2019-05-31,Fees Billed on Invoice #: 184,admin,2019-05-31,3160.00,1174.5,1985.5,53,0,admin,2019-05-31
EN,1,50510-01,50510,188,2019,6,2019-06-11,Fees Billed on Invoice #: 188,admin,2019-06-11,3800.00,0,3800,51,0,admin,2019-06-11
EN,1,51555-01,51555,444,2019,5,2019-05-31,Fees Billed on Invoice #: 444,admin,2019-05-31,10236.46,10236.46,0,54,0,admin,2019-05-31
EN,1,51067-03,51067,449,2019,5,2019-05-31,Fees Billed on Invoice #: 449,admin,2019-05-31,2151.00,2151,0,54,0,admin,2019-05-31
EN,1,50500-01,50500,451,2019,5,2019-05-31,Fees Billed on Invoice #: 451,admin,2019-05-31,20000.00,10000,10000,53,0,admin,2019-05-31
EN,1,51179-01,51179,466,2019,5,2019-05-31,Fees Billed on Invoice #: 466,admin,2019-05-31,5587.50,5587.5,0,54,0,admin,2019-05-31
EN,1,50952-78,50952,467,2019,5,2019-05-31,Fees Billed on Invoice #: 467,admin,2019-05-31,14254.75,14254.75,0,54,0,admin,2019-05-31
EN,1,50755-01,50755,468,2019,5,2019-05-31,Fees Billed on Invoice #: 468,admin,2019-05-31,65.00,0,65,51,0,admin,2019-05-31
EN,1,50002-01,50002,470,2019,5,2019-05-31,Fees Billed on Invoice #: 470,admin,2019-05-31,2808.50,8784,-5975.5,53,0,admin,2019-05-31
EN,1,53500-03,53500,471,2019,5,2019-05-31,Fees Billed on Invoice #: 471,admin,2019-05-31,2219.00,2219,0,54,0,admin,2019-05-31
EN,1,50963-03,50963,472,2019,5,2019-05-31,Fees Billed on Invoice #: 472,admin,2019-05-31,6524.90,6524.9,0,54,0,admin,2019-05-31
EN,1,50963-04,50963,479,2019,5,2019-05-31,Fees Billed on Invoice #: 479,admin,2019-05-31,2423.50,0,2423.5,51,0,admin,2019-05-31
EN,1,51131-01,51131,482,2019,5,2019-05-31,Fees Billed on Invoice #: 482,admin,2019-05-31,8202.00,8202,0,54,0,admin,2019-05-31
EN,1,51054-11,51054,484,2019,5,2019-05-31,Court Reporting - Videographer fees for the deposition of Plaintiff William Cody.,admin,2019-05-31,3535.00,3535,0,54,0,admin,2019-05-31
EN,1,51054-10,51054,485,2019,5,2019-05-31,Fees Billed on Invoice #: 485,admin,2019-05-31,6501.35,6501.35,0,54,0,admin,2019-05-31
EN,1,50102-01,50102,486,2019,5,2019-05-31,Fees Billed on Invoice #: 486,admin,2019-05-31,1645.00,1645,0,54,0,admin,2019-05-31
EN,1,50712-03,50712,487,2019,5,2019-05-31,Fees Billed on Invoice #: 487,admin,2019-05-31,342.00,270.5,71.5,53,0,admin,2019-05-31
EN,1,50712-01,50712,488,2019,5,2019-05-31,Fees Billed on Invoice #: 488,admin,2019-05-31,90.00,90,0,54,0,admin,2019-05-31
EN,1,51054-09,51054,489,2019,5,2019-05-31,Fees Billed on Invoice #: 489,admin,2019-05-31,577.50,0,577.5,51,0,admin,2019-05-31
EN,1,50952-138,50952,490,2019,5,2019-05-31,Fees Billed on Invoice #: 490,admin,2019-05-31,3525.00,3525,0,54,0,admin,2019-05-31
EN,1,50394-01,50394,492,2019,5,2019-05-31,Fees Billed on Invoice #: 492,admin,2019-05-31,65.00,0,65,51,0,admin,2019-05-31
EN,1,50822-01,50822,493,2019,5,2019-05-31,Fees Billed on Invoice #: 493,admin,2019-05-31,225.00,0,225,51,0,admin,2019-05-31
EN,1,51218-01,51218,496,2019,6,2019-06-30,Fees Billed on Invoice #: 496,admin,2019-06-30,9500.00,9500,0,54,0,admin,2019-06-30
EN,1,50773-01,50773,522,2019,6,2019-06-30,Fees Billed on Invoice #: 522,admin,2019-06-30,9500.00,0,9500,51,0,admin,2019-06-30
EN,1,50263-01,50263,528,2019,6,2019-06-30,Fees Billed on Invoice #: 136,admin,2019-06-30,1622.00,0,1622,51,0,admin,2019-06-30
EN,1,50013-01,50013,529,2019,6,2019-06-30,Fees Billed on Invoice #: 132,admin,2019-06-30,650.00,650,0,54,0,admin,2019-06-30
EN,1,52654-01,52654,531,2019,6,2019-06-30,Fees Billed on Invoice #: 531,admin,2019-06-30,3139.00,1440,1699,53,0,admin,2019-06-30
EN,1,500952-01,500952,546,2019,6,2019-06-30,Fees Billed on Invoice #: 546,admin,2019-06-30,1500.00,1200,300,53,0,admin,2019-06-30
EN,1,50953-01,500953,547,2019,6,2019-06-30,Fees Billed on Invoice #: 547,admin,2019-06-30,422.50,422.5,0,54,0,admin,2019-06-30
EN,1,50913-02,50913,548,2019,6,2019-06-30,Fees Billed on Invoice #: 148,admin,2019-06-30,377.50,392.62,-15.12,53,0,admin,2019-06-30
EN,1,50963-03,50963,549,2019,6,2019-06-30,Fees Billed on Invoice #: 472,admin,2019-06-30,1771.00,1771,0,54,0,admin,2019-06-30
EN,1,51131-01,51131,550,2019,6,2019-06-30,Fees Billed on Invoice #: 482,admin,2019-06-30,6347.50,6347.5,0,54,0,admin,2019-06-30
EN,1,50991-01,50991,551,2019,6,2019-06-30,Fees Billed on Invoice #: 150,admin,2019-06-30,4340.00,4340,0,54,0,admin,2019-06-30
EN,1,51054-10,51054,552,2019,6,2019-06-30,Fees Billed on Invoice #: 485,admin,2019-06-30,9524.50,9524.5,0,54,0,admin,2019-06-30
EN,1,51054-11,51054,553,2019,6,2019-06-30,Court Reporting - Videographer fees for the deposition of Plaintiff William Cody.,admin,2019-06-30,826.00,826,0,54,0,admin,2019-06-30
EN,1,52652-01,52652,554,2019,6,2019-06-30,Fees Billed on Invoice #: 158,admin,2019-06-30,3759.00,0,3759,51,0,admin,2019-06-30
EN,1,80009-01,80009,556,2019,6,2019-06-30,Fees Billed on Invoice #: 152,admin,2019-06-30,3983.00,0,3983,51,0,admin,2019-06-30
EN,1,50822-10,50822,558,2019,6,2019-06-30,Fees Billed on Invoice #: 146,admin,2019-06-30,3870.50,3870.5,0,54,0,admin,2019-06-30
EN,1,51268-01,51268,560,2019,6,2019-06-30,Fees Billed on Invoice #: 560,admin,2019-06-30,172.50,172.5,0,54,0,admin,2019-06-30
EN,1,50712-03,50712,562,2019,6,2019-06-30,Fees Billed on Invoice #: 487,admin,2019-06-30,270.50,270.5,0,54,0,admin,2019-06-30
EN,1,55650-01,55650,563,2019,6,2019-06-30,Fees Billed on Invoice #: 563,admin,2019-06-30,16513.50,0,16513.5,51,0,admin,2019-06-30
EN,1,50766-01,50766,565,2019,6,2019-06-30,Faegre Baker Daniels Invoice No. 31133927 for local counsel services in the David Piper v. Plycem USA matter in Indiana.,admin,2019-06-30,523.00,0,523,51,0,admin,2019-06-30
EN,1,51266-01,51266,566,2019,6,2019-06-30,Fees Billed on Invoice #: 566,admin,2019-06-30,975.00,975,0,54,0,admin,2019-06-30
EN,1,53500-03,53500,570,2019,6,2019-06-30,Fees Billed on Invoice #: 471,admin,2019-06-30,5760.50,5760.5,0,54,0,admin,2019-06-30
EN,1,51209-01,51209,571,2019,6,2019-06-30,Fees Billed on Invoice #: 184,admin,2019-06-30,3379.50,0,3379.5,51,0,admin,2019-06-30
EN,1,51209-02,51209,572,2019,6,2019-06-30,Fees Billed on Invoice #: 160,admin,2019-06-30,238.00,238,0,54,0,admin,2019-06-30
EN,1,50963-28,50963,575,2019,6,2019-06-30,Fees Billed on Invoice #: 113,admin,2019-06-30,827.00,0,827,51,0,admin,2019-06-30
EN,1,50807-01,50807,576,2019,6,2019-06-30,Fees Billed on Invoice #: 119,admin,2019-06-30,1967.50,0,1967.5,51,0,admin,2019-06-30
EN,1,50963-04,50963,577,2019,6,2019-06-30,Fees Billed on Invoice #: 479,admin,2019-06-30,12948.00,12948,0,54,0,admin,2019-06-30
EN,1,53500-01,53500,581,2019,6,2019-06-30,Fees Billed on Invoice #: 133,admin,2019-06-30,37.50,0,37.5,51,0,admin,2019-06-30
EN,1,50699-01,50699,582,2019,6,2019-06-30,Fees Billed on Invoice #: 124,admin,2019-06-30,1610.00,1610,0,54,0,admin,2019-06-30
EN,1,50921-01,50921,584,2019,6,2019-06-30,Fees Billed on Invoice #: 109,admin,2019-06-30,570.00,0,570,51,0,admin,2019-06-30
EN,1,50944-01,50944,585,2019,6,2019-06-30,Fees Billed on Invoice #: 585,admin,2019-06-30,7170.00,7170,0,54,0,admin,2019-06-30
EN,1,50947-01,50947,586,2019,6,2019-06-30,Fees Billed on Invoice #: 586,admin,2019-06-30,142.50,142.5,0,54,0,admin,2019-06-30
EN,1,51009-01,51009,587,2019,6,2019-06-30,Fees Billed on Invoice #: 112,admin,2019-06-30,3078.50,0,3078.5,51,0,admin,2019-06-30
EN,1,51065-01,51065,588,2019,6,2019-06-30,Fees Billed on Invoice #: 588,admin,2019-06-30,142.50,142.5,0,54,0,admin,2019-06-30
EN,1,51067-01,51067,589,2019,6,2019-06-30,Fees Billed on Invoice #: 589,admin,2019-06-30,1565.50,0,1565.5,51,0,admin,2019-06-30
EN,1,51067-02,51067,590,2019,6,2019-06-30,Fees Billed on Invoice #: 590,admin,2019-06-30,31243.78,283.85,30959.93,53,0,admin,2019-06-30
EN,1,52658-01,52658,591,2019,6,2019-06-30,Fees Billed on Invoice #: 131,admin,2019-06-30,142.50,142.5,0,54,0,admin,2019-06-30
EN,1,51087-02,51087,592,2019,6,2019-06-30,Fees Billed on Invoice #: 165,admin,2019-06-30,585.50,585,0.5,53,0,admin,2019-06-30
EN,1,51153-01,51153,593,2019,6,2019-06-30,Fees Billed on Invoice #: 182,admin,2019-06-30,3.34,0,3.34,51,0,admin,2019-06-30
EN,1,51179-01,51179,594,2019,6,2019-06-30,Fees Billed on Invoice #: 466,admin,2019-06-30,292.50,292.5,0,54,0,admin,2019-06-30
EN,1,56000-01,56000,596,2019,6,2019-06-30,Fees Billed on Invoice #: 161,admin,2019-06-30,7268.17,0,7268.17,51,0,admin,2019-06-30
EN,1,52651-01,52651,597,2019,6,2019-06-30,Fees Billed on Invoice #: 101,admin,2019-06-30,174.00,0,174,51,0,admin,2019-06-30
EN,1,50024-01,50024,598,2019,6,2019-06-30,Fees Billed on Invoice #: 598,admin,2019-06-30,195.00,0,195,51,0,admin,2019-06-30
EN,1,50555-06,50555,599,2019,6,2019-06-30,Fees Billed on Invoice #: 170,admin,2019-06-30,60.00,0,60,51,0,admin,2019-06-30
EN,1,50952-79,50952,600,2019,6,2019-06-30,Fees Billed on Invoice #: 97,admin,2019-06-30,3166.72,6526.28,-3359.56,53,0,admin,2019-06-30
EN,1,50952-81,50952,601,2019,6,2019-06-30,Fees Billed on Invoice #: 110,admin,2019-06-30,192.84,90.5,102.34,53,0,admin,2019-06-30
EN,1,50952-127,50952,602,2019,6,2019-06-30,Fees Billed on Invoice #: 163,admin,2019-06-30,980.84,0,980.84,51,0,admin,2019-06-30
EN,1,50952-139,50952,603,2019,6,2019-06-30,Fees Billed on Invoice #: 164,admin,2019-06-30,83.50,83.5,0,54,0,admin,2019-06-30
EN,1,51555-01,51555,606,2019,6,2019-06-30,Fees Billed on Invoice #: 444,admin,2019-06-30,244.03,244.03,0,54,0,admin,2019-06-30
EN,1,58900-01,8900,607,2019,6,2019-06-30,Fees Billed on Invoice #: 159,admin,2019-06-30,10183.00,0,10183,51,0,admin,2019-06-30
EN,1,52015-01,52015,609,2019,6,2019-06-30,Fees Billed on Invoice #: 609,admin,2019-06-30,4470.00,4470,0,54,0,admin,2019-06-30
EN,1,51054-08,51054,611,2019,6,2019-06-30,Fees Billed on Invoice #: 611,admin,2019-06-30,17.00,17,0,54,0,admin,2019-06-30
EN,1,51054-05,51054,612,2019,6,2019-06-30,Fees Billed on Invoice #: 180,admin,2019-06-30,1645.00,1645,0,54,0,admin,2019-06-30
EN,1,50952-140,50952,613,2019,6,2019-06-30,Fees Billed on Invoice #: 176,admin,2019-06-30,100.84,100.84,0,54,0,admin,2019-06-30
EN,1,50394-01,50394,614,2019,6,2019-06-30,Fees Billed on Invoice #: 492,admin,2019-06-30,1969.50,0,1969.5,51,0,admin,2019-06-30
EN,1,50712-05,50712,616,2019,6,2019-06-30,Fees Billed on Invoice #: 173,admin,2019-06-30,1197.00,323.75,873.25,53,0,admin,2019-06-30
EN,1,51054-06,51054,617,2019,6,2019-06-30,Fees Billed on Invoice #: 153,admin,2019-06-30,3953.00,3935,18,53,0,admin,2019-06-30
EN,1,50822-11,50822,618,2019,6,2019-06-30,Fees Billed on Invoice #: 126,admin,2019-06-30,1924.00,949.6,974.4,53,0,admin,2019-06-30
EN,1,51026-01,51026,619,2019,6,2019-06-30,Fees Billed on Invoice #: 151,admin,2019-06-30,1665.00,1665,0,54,0,admin,2019-06-30
EN,1,50866-01,50866,621,2019,6,2019-06-30,Fees Billed on Invoice #: 174,admin,2019-06-30,3105.00,0,3105,51,0,admin,2019-06-30
EN,1,50822-13,50822,622,2019,6,2019-06-30,Fees Billed on Invoice #: 145,admin,2019-06-30,2125.50,2125.5,0,54,0,admin,2019-06-30
EN,1,50603-01,50603,623,2019,6,2019-06-30,Fees Billed on Invoice #: 623,admin,2019-06-30,1430.00,0,1430,51,0,admin,2019-06-30
EN,1,50799-02,50799,624,2019,6,2019-06-30,Fees Billed on Invoice #: 624,admin,2019-06-30,185.00,185,0,54,0,admin,2019-06-30
EN,1,50180-02,50180,625,2019,6,2019-06-30,Fees Billed on Invoice #: 127,admin,2019-06-30,220.50,220.5,0,54,0,admin,2019-06-30
EN,1,50500-01,50500,627,2019,6,2019-06-30,Fees Billed on Invoice #: 451,admin,2019-06-30,3135.64,0,3135.64,51,0,admin,2019-06-30
EN,1,50500-01,50500,628,2019,6,2019-06-30,Fees Billed on Invoice #: 451,admin,2019-06-30,648.45,0,648.45,51,0,admin,2019-06-30
EN,1,50952-24,50952,631,2019,6,2019-06-30,Fees Billed on Invoice #: 175,admin,2019-06-30,3212.50,3212.5,0,54,0,admin,2019-06-30
EN,1,52030-01,52030,632,2019,6,2019-06-30,Fees Billed on Invoice #: 632,admin,2019-06-30,1800.00,0,1800,51,0,admin,2019-06-30
EN,1,50291-02,50291,633,2019,6,2019-06-30,Fees Billed on Invoice #: 633,admin,2019-06-30,6125.00,0,6125,51,0,admin,2019-06-30
EN,1,50009-01,50009,635,2019,6,2019-06-30,Fees Billed on Invoice #: 114,admin,2019-06-30,564.25,564.25,0,54,0,admin,2019-06-30
EN,1,50952-138,50952,640,2019,6,2019-06-30,Fees Billed on Invoice #: 490,admin,2019-06-30,6125.00,6125,0,54,0,admin,2019-06-30
EN,1,50952-01,50952,641,2019,6,2019-06-30,Fees Billed on Invoice #: 641,admin,2019-06-30,234.00,234,0,54,0,admin,2019-06-30
EN,1,50184-01,50184,643,2019,6,2019-06-30,Fees Billed on Invoice #: 117,admin,2019-06-30,250.00,0,250,51,0,admin,2019-06-30
EN,1,50136-03,50136,645,2019,6,2019-06-30,Fees Billed on Invoice #: 108,admin,2019-06-30,1388.50,694.25,694.25,53,0,admin,2019-06-30
EN,1,50952-82,50952,646,2019,6,2019-06-30,Fees Billed on Invoice #: 107,admin,2019-06-30,7608.50,7608.5,0,54,0,admin,2019-06-30
EN,1,50952-78,50952,648,2019,6,2019-06-30,Fees Billed on Invoice #: 467,admin,2019-06-30,3683.75,3683.75,0,54,0,admin,2019-06-30
EN,1,51263-01,51263,649,2019,6,2019-06-30,Fees Billed on Invoice #: 649,admin,2019-06-30,7800.00,0,7800,51,0,admin,2019-06-30
EN,1,51067-03,51067,653,2019,6,2019-06-30,Fees Billed on Invoice #: 449,admin,2019-06-30,1525.00,0,1525,51,0,admin,2019-06-30
EN,1,50500-02,50500,777,2019,7,2019-07-12,Fees Billed on Invoice #: 777,admin,2019-07-12,7421.60,0,7421.6,51,0,admin,2019-07-12
EN,1,50689-02,50689,779,2019,6,2019-06-30,Fees Billed on Invoice #: 99,admin,2019-06-30,969.00,8886.95,-7917.95,53,0,admin,2019-06-30
EN,1,50291-02,50291,953,2019,7,2019-07-31,Fees Billed on Invoice #: 633,admin,2019-07-31,8401.00,0,8401,51,0,admin,2019-07-31
EN,1,50933-04,50933,954,2019,6,2019-06-30,Fees Billed on Invoice #: 149,admin,2019-06-30,1685.00,0,1685,51,0,admin,2019-06-30
EN,1,50963-01,50963,957,2019,6,2019-06-30,Fees Billed on Invoice #: 177,admin,2019-06-30,11175.30,0,11175.3,51,0,admin,2019-06-30
